Id,Title,Amount,IsPreferential,SourceAccountId,DestinationAccountId,BankDepartmentId,CurrencyId,TimeFrameId
534,velitnecnisi,1090,true,766,798,50,5,140
535,lobortis,71,false,991,154,74,5,20
536,sapienvarius,1777,false,989,977,79,2,33
537,tinciduntinleo,3560,true,391,742,65,4,127
538,enimin,2484,false,811,172,5,2,154
539,felissedlacusmorbi,3663,false,820,368,28,5,109
540,donec,3503,true,485,193,48,3,116
541,diam,955,false,257,415,87,5,116
542,quisquearculiberorutrum,266,false,84,805,91,4,26
543,vivamusvestibulum,1172,true,331,260,61,1,62
544,sed,291,false,144,853,35,3,175
545,ornareconsequatlectusin,36,false,263,200,11,4,12
546,donecutdolormorbi,1906,true,198,318,63,2,118
547,posuere,2716,false,540,239,94,4,67
548,mollismolestieloremquisque,129,false,778,591,51,2,171
549,justoetiampretium,1593,true,31,588,14,2,138
550,consectetueregetrutrumatlorem,508,false,93,101,64,2,82
551,interdumeutinciduntin,1691,false,946,345,14,2,7
552,maurislaoreetutrhoncus,1321,true,197,135,4,4,170
553,vestibulumvelit,173,false,919,793,15,2,104
554,sitametconsectetuer,1902,false,904,680,63,2,28
555,metusarcu,3302,true,776,476,15,4,152
556,nullaacenim,3600,false,491,638,22,4,14
557,phasellusinfelisdonec,3046,false,724,698,78,5,119
558,necsemduis,1468,true,178,357,72,4,10
559,id,1354,false,602,104,44,2,85
560,ametnulla,1066,false,569,766,16,3,76
561,apedeposuerenonummyinteger,1753,true,114,450,79,2,13
562,estphasellus,721,false,622,478,97,1,124
563,sit,3677,false,958,726,9,3,154
564,neque,3754,true,259,865,24,1,67
565,pedeposuere,3573,false,96,329,32,1,55
566,luctusrutrumnullatellus,1448,false,859,53,22,4,102
567,magna,3636,true,359,485,34,3,12
568,insagittisduivelnisl,182,false,502,795,39,3,50
569,sitamet,1934,false,83,129,30,1,149
570,odiojustosollicitudinut,2497,true,392,985,38,2,5
571,blanditlaciniaeratvestibulumsed,1584,false,870,265,56,2,163
572,antevestibulum,2626,false,767,743,66,1,16
573,ipsuminteger,3351,true,261,339,41,1,1
574,cursusurnauttellusnulla,3989,false,468,480,75,3,31
575,luctusetultricesposuere,2458,false,827,111,58,2,18
576,nullauteratidmauris,20,true,66,215,54,1,113
577,pedeposuerenonummyinteger,294,false,978,930,45,3,65
578,quisaugue,3556,false,267,51,79,3,8
579,posuerecubiliacuraemaurisviverra,1845,true,649,169,32,1,11
580,justo,3612,false,751,221,14,3,138
581,magnabibendumimperdietnullamorci,1032,false,223,467,45,1,51
582,velipsum,368,true,877,836,48,5,46
583,plateadictumstmaecenasutmassa,564,false,113,486,8,4,11
584,ante,3725,false,889,805,94,5,108
585,idjusto,2000,true,53,605,8,4,152
586,venenatisnon,2422,false,875,552,67,1,23
587,condimentum,1326,false,77,61,56,1,147
588,faucibusorciluctusetultrices,580,true,103,422,36,2,63
589,posueremetusvitaeipsum,3458,false,497,195,75,4,67
590,morbivellectusin,505,false,44,919,100,3,37
591,ligulapellentesqueultricesphasellus,1835,true,681,333,80,3,5
592,acleopellentesque,2139,false,155,324,59,3,130
593,quisque,3583,false,741,166,24,1,40
594,justositametsapien,2371,true,946,528,2,5,85
595,vestibulumsed,2570,false,384,293,41,2,112
596,sapiensapiennonmiinteger,1004,false,907,560,59,2,117
597,accumsanodiocurabiturconvallisduis,2403,true,410,680,77,5,91
598,diaminmagna,2781,false,420,899,50,2,154
599,curabiturconvallisduisconsequat,668,false,190,696,20,5,47
600,massadonecdapibusduis,3205,true,318,727,49,5,64
601,atdiamnamtristique,3372,false,349,256,22,1,155
602,congueeget,3868,false,662,534,14,2,73
603,odiocurabiturconvallisduis,3900,true,483,267,36,1,6
604,elitproininterdummauris,1325,false,715,73,88,2,41
605,ornareimperdietsapien,448,false,765,924,30,4,161
606,quislectussuspendissepotentiin,3568,true,566,787,10,2,148
607,sociisnatoque,2245,false,632,850,29,1,169
608,curabituratipsumactellus,2563,false,835,694,64,2,145
609,ultriceserattortor,3443,true,802,783,59,3,167
610,ultrices,48,false,155,429,55,2,18
611,inlacuscurabiturat,2051,false,45,236,38,5,142
612,sedlacusmorbisem,1324,true,86,155,16,4,16
613,iaculiscongue,1828,false,250,366,17,3,52
614,ameteratnullatempusvivamus,3752,false,190,69,1,3,114
615,loremquisqueuterat,2759,true,864,473,67,1,15
616,orcipede,1609,false,381,281,96,4,8
617,sapienvarius,3866,false,176,17,1,1,176
618,eratidmaurisvulputate,545,true,272,416,80,3,106
619,mattispulvinarnullapede,1487,false,64,704,52,1,115
620,integer,3538,false,314,678,44,4,148
621,dis,2053,true,513,742,76,1,110
622,volutpatconvallismorbiodioodio,591,false,390,811,97,2,73
623,ametsemfusceconsequatnulla,1315,false,21,726,12,4,115
624,integeraliquet,1041,true,374,481,30,2,128
625,curabiturgravidanisiatnibh,2714,false,227,428,21,4,99
626,integerpede,3823,false,813,931,86,5,126
627,sollicitudinmi,16,true,732,404,65,4,23
628,non,2789,false,733,297,35,3,160
629,anteipsumprimis,2656,false,27,752,96,2,154
630,sit,3560,true,443,589,95,2,172
631,orci,1334,false,144,899,88,3,110
632,consequatmetussapien,1535,false,949,948,25,2,136
633,vestibulumrutrum,1254,true,565,563,24,2,137
634,sempraesentidmassaid,2841,false,397,292,72,3,94
635,duisatveliteu,377,false,188,374,38,2,125
636,musetiamvelauguevestibulum,2851,true,33,748,100,2,54
637,etultricesposuere,2786,false,62,176,67,1,8
638,felis,1829,false,855,528,72,5,47
639,acenimintempor,1741,true,614,903,72,2,107
640,namtristiquetortoreu,2545,false,690,547,37,2,34
641,nulla,2364,false,509,321,76,4,60
642,acconsequatmetussapien,2442,true,530,883,82,5,61
643,rutrum,3701,false,116,723,14,5,57
644,suspendissepotentiineleifend,3984,false,422,691,51,3,138
645,ac,1585,true,486,182,65,3,82
646,imperdiet,2171,false,853,805,84,5,112
647,inquis,2741,false,230,948,2,3,169
648,laoreetutrhoncusaliquetpulvinar,2954,true,401,264,32,3,160
649,auctorsed,2906,false,226,269,79,3,26
650,curabituratipsum,1062,false,128,714,81,5,69
651,inliberout,3129,true,588,581,89,5,164
652,quisodioconsequatvariusinteger,2260,false,133,873,31,5,177
653,atdolor,2249,false,256,717,82,3,13
654,blanditmiin,2586,true,670,600,59,3,54
655,sapiennon,1966,false,229,446,24,2,105
656,pulvinarnullapedeullamcorperaugue,105,false,35,429,93,2,117
657,tincidunt,1410,true,949,705,96,1,15
658,asuscipitnullaelitac,3804,false,554,472,98,4,118
659,diaminmagna,550,false,806,365,44,4,3
660,phasellusin,2703,true,686,898,65,5,21
661,consequatnullanislnunc,2498,false,36,450,4,4,63
662,donecodio,2055,false,454,672,76,3,47
663,tincidunt,1664,true,469,115,73,3,91
664,pulvinarlobortisestphasellus,2536,false,198,1000,71,3,50
665,vestibulumsitametcursusid,1831,false,713,455,67,4,39
666,aliquetpulvinar,3376,true,389,253,26,1,94
667,maecenasut,3148,false,824,242,25,5,84
668,morbi,2707,false,765,240,79,5,81
669,faucibusorciluctusetultrices,1491,true,2,293,66,2,42
670,proin,3076,false,737,694,31,4,65
671,aodioin,2799,false,218,677,49,1,105
672,vestibulumproineuminulla,558,true,997,856,14,2,103
673,antevivamustortor,3872,false,287,325,26,1,53
674,utnunc,1773,false,531,945,49,3,68
675,semperportavolutpat,2356,true,955,836,14,4,16
676,nequesapien,1768,false,50,278,20,3,156
677,non,2487,false,848,139,2,3,28
678,euestcongueelementumin,1210,true,145,897,53,5,111
679,etmagnis,1850,false,711,959,56,2,43
680,sapien,1303,false,729,850,43,1,83
681,magnavulputateluctuscumsociis,1703,true,68,905,7,4,151
682,quisque,1192,false,946,731,27,4,86
683,ameteleifend,1401,false,92,223,74,3,116
684,posuerecubiliacuraemaurisviverra,2782,true,628,474,64,2,137
685,aliquamconvallis,121,false,211,120,85,2,119
686,varius,2296,false,119,238,55,3,90
687,crasinpuruseumagna,2895,true,474,511,41,1,165
688,veliteuest,3759,false,11,548,79,4,16
689,nam,1754,false,869,764,73,2,118
690,turpissedantevivamustortor,940,true,68,896,7,2,14
691,sapienvariusut,1235,false,323,173,2,4,62
692,bibendumfelissed,2386,false,992,335,40,4,85
693,necnisivolutpateleifenddonec,577,true,138,878,92,3,81
694,atnibhin,1728,false,417,97,67,3,56
695,ameterossuspendisseaccumsantortor,2653,false,997,623,4,3,147
696,quisque,1666,true,68,712,78,4,111
697,sapienaliberonam,2467,false,378,231,98,4,112
698,cras,611,false,241,27,60,2,126
699,infaucibus,3204,true,139,717,90,2,119
700,ut,3478,false,940,86,76,3,84
701,sapienaliberonamdui,3792,false,85,654,39,1,82
702,pedeullamcorperaugue,2039,true,762,815,22,5,137
703,eleifendpedeliberoquisorci,3444,false,336,95,21,5,20
704,quisqueidjusto,2796,false,966,956,67,1,91
705,atdolorquisodio,1791,true,987,68,39,3,179
706,sapien,3021,false,472,39,16,5,30
707,semsed,1842,false,920,135,92,3,168
708,justoetiampretiumiaculis,64,true,511,464,97,1,164
709,velnullaegeteros,1251,false,983,790,95,1,173
710,primisin,3940,false,134,973,67,4,120
711,puruseumagnavulputateluctus,192,true,816,380,86,1,64
712,tristiqueintempus,724,false,78,992,14,1,101
713,faucibuscursusurnauttellus,3333,false,757,659,64,3,62
714,faucibusorci,1225,true,934,209,100,4,102
715,sitametcursusidturpis,1855,false,86,317,49,2,147
716,nonquamnecdui,207,false,325,364,65,5,104
717,cumsociisnatoquepenatibuset,344,true,147,304,85,1,35
718,rhoncusaliquetpulvinarsednisl,3813,false,436,814,63,3,87
719,habitasseplateadictumstetiam,891,false,519,951,17,5,85
720,porttitor,1879,true,622,238,79,3,75
721,fusce,3099,false,635,843,36,2,167
722,suspendissepotenti,976,false,976,171,13,1,168
723,sedtincidunteufelisfusce,989,true,317,384,94,2,167
724,metussapienutnuncvestibulum,3304,false,147,789,6,2,75
725,at,149,false,284,677,63,5,99
726,lacusatturpisdonec,1938,true,542,660,93,2,179
727,lobortisconvallistortor,2450,false,822,727,42,4,52
728,utmassaquisaugue,2675,false,828,429,21,2,174
729,aliquam,3657,true,629,755,17,3,150
730,lacusatvelit,2487,false,250,915,19,2,180
731,enimintempor,3452,false,895,329,84,4,92
732,egestasmetus,3522,true,354,904,13,1,126
733,sapienutnuncvestibulum,648,false,685,345,14,3,79
734,nec,630,false,192,322,81,3,168
735,suscipitligulainlacuscurabitur,1237,true,718,781,84,2,54
736,felisdonecsemper,2232,false,642,52,17,1,105
737,orciluctuset,1191,false,534,344,14,3,134
738,aeneanlectuspellentesqueegetnunc,3339,true,465,489,99,2,49
739,nuncproin,917,false,781,521,55,4,121
740,vestibulum,74,false,817,985,54,3,25
741,inconsequatut,3001,true,425,937,7,5,12
742,sitametturpiselementumligula,2532,false,455,935,19,2,155
743,duisconsequatduinecnisi,1210,false,376,219,25,2,149
744,dictumstaliquamauguequam,1808,true,906,158,39,3,36
745,maurisviverradiamvitae,1835,false,435,492,5,2,16
746,sempraesentid,177,false,163,54,67,3,92
747,vestibulumsitametcursus,1097,true,177,955,96,4,119
748,curabitur,1379,false,747,80,56,2,100
749,natoquepenatibus,2102,false,726,610,96,1,109
750,amet,1042,true,813,21,58,3,81
751,erosvestibulumac,3936,false,884,641,96,1,67
752,tinciduntantevelipsumpraesent,420,false,575,465,36,3,93
753,conguevivamusmetusarcuadipiscing,3005,true,59,137,60,4,46
754,rhoncus,1385,false,470,163,63,1,57
755,pretium,1343,false,324,569,61,2,34
756,magnabibendum,1195,true,705,828,80,2,44
757,interdumvenenatisturpis,1036,false,109,251,94,3,51
758,quamturpis,2790,false,754,830,74,1,21
759,pretiumiaculisjusto,673,true,775,105,88,1,44
760,semmaurislaoreetut,1108,false,702,310,12,4,119
761,pedevenenatisnonsodales,2868,false,254,928,25,3,94
762,pharetramagna,3911,true,233,206,67,2,56
763,praesentlectus,2067,false,926,502,66,2,46
764,rutrumatlorem,3320,false,849,125,95,4,155
765,vivamusvestibulumsagittissapien,2855,true,803,63,90,2,170
766,neque,1981,false,883,410,87,2,13
767,nonmattispulvinar,1122,false,262,424,24,4,65
768,nam,1633,true,885,369,29,1,22
769,ut,2209,false,799,521,43,3,174
770,veldapibusat,1968,false,548,869,40,1,9
771,vivamusvel,3747,true,89,703,98,5,115
772,phasellusinfelis,3365,false,367,192,57,2,11
773,in,3910,false,859,235,21,3,10
774,orcieget,1766,true,150,587,97,2,49
775,leorhoncussedvestibulumsit,1602,false,541,25,16,5,20
776,consequat,2282,false,992,754,13,5,126
777,maurisegetmassatemporconvallis,1655,true,23,84,7,2,124
778,nulla,3589,false,765,935,89,4,29
779,adipiscingelitproin,2424,false,769,902,95,3,94
780,elementumpellentesquequisqueporta,2019,true,131,173,32,5,63
781,faucibus,3905,false,297,441,36,3,139
782,ettempussemperest,3222,false,542,855,74,1,83
783,massaquis,3673,true,736,998,15,4,62
784,anteipsum,1631,false,741,935,2,5,20
785,sit,2255,false,154,17,7,4,35
786,disparturientmontes,3223,true,875,660,4,2,172
787,aliquet,1824,false,438,13,84,1,135
788,nullasedvelenimsit,2995,false,489,464,29,3,50
789,orcieget,636,true,999,547,25,2,131
790,utrhoncusaliquetpulvinarsed,1913,false,420,808,73,4,71
791,magnavestibulumaliquetultrices,1438,false,998,659,84,3,119
792,orcivehiculacondimentumcurabiturin,3730,true,528,538,44,3,77
793,urnaut,3484,false,282,968,69,4,9
794,phasellusinfelis,1050,false,248,419,45,3,173
795,phasellussitameterat,1360,true,990,503,24,4,43
796,eratid,2771,false,39,443,39,5,92
797,nullamporttitor,2826,false,197,866,21,2,144
798,quamnecdui,2444,true,838,826,33,2,149
799,sempraesentid,2477,false,17,471,91,2,99
800,nislaenean,2662,false,806,832,46,2,40
801,ut,1786,true,842,393,99,1,21
802,eratvestibulumsed,3678,false,298,697,80,2,57
803,sapiensapiennonmiinteger,699,false,645,128,75,1,164
804,bibendumfelissedinterdumvenenatis,3330,true,941,280,82,5,50
805,velest,2547,false,592,84,67,5,149
806,volutpat,3775,false,567,14,30,4,5
807,velpedemorbiporttitorlorem,2064,true,919,922,83,2,49
808,risusauctorsed,219,false,329,50,4,5,69
809,liberoconvallis,867,false,365,716,98,2,29
810,portavolutpatquampede,2963,true,154,777,96,4,103
811,primisin,1520,false,156,893,90,3,131
812,conguerisussemper,348,false,540,74,33,1,14
813,nullaelitacnullased,3032,true,824,591,1,5,107
814,curabiturconvallisduisconsequatdui,3858,false,936,901,92,1,125
815,diamnam,3795,false,12,701,68,5,3
816,volutpatin,2456,true,767,834,33,3,98
817,nec,1889,false,349,906,9,5,32
818,turpisneceuismodscelerisque,712,false,940,45,96,2,174
819,venenatisnonsodalessedtincidunt,1594,true,985,408,97,1,163
820,pretium,3915,false,710,729,59,5,148
821,donec,1234,false,789,803,100,2,56
822,curaeduisfaucibus,2564,true,594,653,94,3,10
823,interdummauris,2675,false,735,550,97,2,124
824,hachabitasseplateadictumstaliquam,2460,false,530,333,17,5,91
825,sedvelenimsitamet,2930,true,312,124,68,2,172
826,morbinonquam,624,false,541,459,34,5,54
827,sapien,1843,false,190,55,79,1,14
828,maurisviverradiamvitae,2127,true,512,573,98,1,72
829,pulvinarlobortisestphasellussit,1384,false,261,905,64,4,7
830,nonmattispulvinarnulla,1886,false,115,52,18,3,94
831,eratvolutpatin,3127,true,790,472,68,3,165
832,sitameterossuspendisse,1968,false,564,21,5,5,127
833,mipede,3914,false,123,908,44,1,41
834,maurisvulputate,2429,true,130,317,18,4,11
835,praesent,186,false,207,253,90,2,73
836,convallis,3410,false,29,64,98,3,54
837,pedejustoeu,1085,true,82,285,30,2,18
838,ornareconsequatlectus,1043,false,431,79,79,4,33
839,sem,3134,false,643,283,52,1,79
840,donecutdolormorbivel,3728,true,485,653,56,1,129
841,utrhoncusaliquetpulvinar,2832,false,494,561,45,5,155
842,conguediamidornareimperdiet,2118,false,801,739,60,3,104
843,sapien,3101,true,841,307,9,2,27
844,id,2370,false,328,844,33,3,99
845,sem,347,false,728,445,43,2,122
846,justo,1961,true,939,225,24,2,148
847,faucibusorciluctuset,2019,false,424,143,75,2,19
848,loremvitaemattis,947,false,778,488,8,2,121
849,placerat,941,true,955,605,28,5,143
850,sitametsapiendignissimvestibulum,99,false,532,912,36,5,151
851,tincidunteget,2020,false,642,897,49,2,135
852,cras,3176,true,302,356,96,3,25
853,quamfringillarhoncusmaurisenim,1035,false,653,661,18,5,156
854,venenatistristiquefusceconguediam,149,false,860,975,66,3,94
855,luctusrutrumnullatellusin,3090,true,204,20,4,4,55
856,inblanditultricesenim,1079,false,338,730,30,3,12
857,lacusatturpisdonecposuere,1512,false,903,301,7,2,10
858,tristique,1155,true,429,333,79,2,40
859,ametdiam,67,false,851,82,20,1,8
860,nec,3078,false,633,129,57,2,102
861,blandit,2807,true,444,717,83,5,171
862,semfusce,991,false,650,512,80,4,25
863,habitasseplatea,1504,false,638,732,90,4,62
864,venenatisturpisenim,1860,true,740,148,92,4,28
865,ipsumdolorsitametconsectetuer,459,false,195,813,81,3,96
866,amet,2489,false,594,901,29,5,133
867,eratcurabiturgravida,388,true,361,314,7,4,140
868,fringillarhoncus,1142,false,397,600,4,2,181
869,atnibhin,3930,false,441,994,51,3,43
870,convallisduisconsequatdui,1842,true,14,544,64,5,11
871,volutpat,456,false,426,474,81,4,84
872,volutpatconvallismorbiodioodio,3653,false,947,221,49,1,85
873,proin,3277,true,362,83,70,1,113
874,duimaecenastristique,2008,false,657,853,62,1,40
875,craspellentesquevolutpat,2372,false,299,551,95,2,111
876,eratfermentumjustonec,1561,true,86,918,43,4,29
877,inhachabitasse,2038,false,209,791,7,3,57
878,quamsuspendisse,1833,false,758,332,84,4,37
879,ultricesphasellusidsapien,88,true,218,831,36,1,134
880,proineu,2208,false,668,528,58,3,55
881,curaedonec,1697,false,828,829,14,1,1
882,odioelementumeuinterdum,1250,true,207,780,16,5,126
883,quisqueidjusto,1527,false,865,81,28,1,166
884,elementumin,3850,false,456,252,40,4,145
885,integera,2649,true,715,224,52,2,59
886,integertinciduntantevel,21,false,613,985,63,2,39
887,tortorduis,2563,false,197,508,29,3,98
888,praesentlectusvestibulumquam,1770,true,223,593,43,4,159
889,inporttitor,1040,false,97,671,17,5,24
890,atvulputatevitae,2564,false,432,723,67,5,156
891,ut,3289,true,185,753,90,4,173
892,tinciduntinleomaecenaspulvinar,3495,false,335,144,78,5,101
893,idjustositametsapien,2696,false,131,203,6,1,16
894,orci,421,true,446,876,87,3,127
895,nulla,752,false,781,623,60,2,89
896,morbiaipsuminteger,3399,false,653,995,59,4,159
897,justoinblanditultricesenim,2964,true,99,747,35,2,81
898,odiocras,1751,false,902,602,60,1,154
899,faucibusorciluctusetultrices,3022,false,938,672,15,1,100
900,magnabibendumimperdiet,3412,true,708,624,16,3,179
901,tristiqueestettempussemper,2628,false,834,57,41,5,14
902,sapienquisliberonullamsit,2436,false,233,56,23,5,42
903,dapibusauguevel,79,true,431,447,90,3,11
904,egetmassa,2987,false,47,161,21,5,39
905,purusphasellus,979,false,121,729,4,3,106
906,ipsumaliquamnonmaurismorbi,175,true,392,775,80,2,141
907,egeteleifendluctus,3993,false,269,612,95,3,18
908,posuerefelissedlacusmorbi,3938,false,748,71,34,1,13
909,hac,3328,true,20,181,64,4,67
910,tortorduismattis,2928,false,640,915,11,3,72
911,venenatis,800,false,410,106,48,4,167
912,donecdiamnequevestibulumeget,125,true,504,672,20,2,114
913,nonmiintegeracneque,2455,false,632,745,23,2,140
914,risusdapibusauguevel,3814,false,404,970,31,5,165
915,vestibulumvestibulumanteipsum,3351,true,385,897,97,1,32
916,intempus,991,false,437,179,21,2,50
917,magnabibendumimperdiet,3547,false,825,314,69,3,157
918,sollicitudin,1637,true,79,235,87,2,139
919,metusvitaeipsumaliquam,2519,false,945,702,75,2,119
920,quisodioconsequat,58,false,122,616,80,2,156
921,nequeduisbibendummorbi,261,true,37,826,96,2,150
922,integer,515,false,598,197,16,4,88
923,donec,3582,false,883,919,100,5,82
924,nullamporttitorlacusat,326,true,95,723,55,1,22
925,iaculisconguevivamusmetusarcu,2192,false,536,437,27,2,179
926,dui,174,false,665,165,27,3,154
927,id,931,true,734,599,67,3,50
928,leomaecenaspulvinar,925,false,188,485,98,5,80
929,acnequeduisbibendum,1681,false,582,727,10,3,108
930,fuscecongue,2419,true,489,528,80,3,112
931,maecenasleoodiocondimentumid,3898,false,50,435,97,1,171
932,nullatempusvivamusin,3754,false,452,306,77,2,56
933,antenullajustoaliquamquis,881,true,766,175,78,2,165
934,odioelementumeuinterdumeu,3689,false,10,782,82,1,35
935,bibendum,2694,false,744,600,38,1,132
936,crasin,757,true,187,560,89,5,158
937,erosviverraegetcongueeget,1982,false,258,578,20,2,82
938,facilisi,1837,false,481,750,7,1,106
939,luctus,1183,true,602,652,15,1,21
940,nullasuspendissepotenti,1313,false,33,138,47,3,80
941,dictumstmaecenasutmassaquis,1616,false,689,624,60,2,61
942,infelisdonecsemper,825,true,40,754,12,5,94
